Name,Age,Transaction_ID,Transaction_Time,Amount,Previous_Balance,Current_Balance,Transaction_Frequency_Weekly,Transaction_Type,Device_Type,Is_International,Device_Change,Fraud_Label
Monique Stark,60,3e65366d-12e7-41ab-a84f-8ccbfadcec52,2025-03-18 17:01:30,964.9,22856.2,21891.3,17,Bill Payment,Mobile,0,0,0
Margaret Caldwell,60,df2ccc11-ad8d-4f33-b91f-e21ed2ca23ad,2025-06-16 20:57:28,6322.65,29988.62,23665.97,16,Online Purchase,ATM,0,0,0
Lauren Santos,30,a88f0cd3-4e6f-409d-8063-27dba1b82d9d,2025-05-03 02:53:30,972.29,9171.25,8198.96,10,Online Purchase,Web,0,0,0
Tom Schwartz,32,6cbfc936-a0e6-41cc-afa6-4f23fe4c55ec,2025-08-01 13:04:08,870.19,17642.01,16771.82,2,ATM Withdrawal,ATM,1,1,1
Nathaniel Green,50,1b8869a5-0968-44cb-be7e-d3e9c9204c82,2025-07-26 07:23:14,5042.03,7584.03,2542.0,17,Bill Payment,POS,0,1,1
James Johnson,47,d8dc4f56-858e-4299-b9dd-810ec43bdbd7,2025-09-20 02:17:36,2261.46,40119.45,37857.99,8,Online Purchase,Web,0,0,0
William Wright,67,f5a6b82d-1935-4126-84a0-097e9771b53b,2025-05-17 02:44:15,1322.73,12146.75,10824.02,14,Bill Payment,Web,0,0,0
Melissa Bell,48,86b26a1b-5f0c-4bdf-b3ca-4529a671baae,2025-04-25 13:47:09,1166.17,49288.2,48122.03,6,ATM Withdrawal,Web,0,0,0
Theresa Bright,65,e3381ab7-79d2-4044-9c2c-6e981594f14f,2025-07-10 14:40:46,158.5,6929.3,6770.8,5,ATM Withdrawal,POS,0,0,0
Anthony Callahan,46,a2bd3320-f2e8-4ace-ac65-9964b2280f2b,2025-02-13 18:06:05,1393.45,17956.85,16563.4,19,Bill Payment,Web,0,1,1
Timothy Lewis,46,d573f76b-7485-46a8-86d0-e3d82ca0d11a,2025-07-19 05:42:37,777.78,41957.75,41179.97,17,Online Purchase,Mobile,0,0,0
Emma Williams,41,90d52dcc-2a38-4ff0-8f32-b0894b5fc44d,2025-04-21 03:05:12,423.68,26167.06,25743.38,19,Bill Payment,Mobile,0,0,0
Rachel Randall,21,44c1ab39-2c02-4bf2-96fd-a01fd36c06e5,2025-01-11 08:58:12,394.72,42860.31,42465.59,19,ATM Withdrawal,Web,0,0,0
Yvonne Conway,31,7c44b9b6-7e83-4e3d-9e93-b02521b76836,2025-07-02 20:29:21,1658.24,9393.8,7735.56,10,Online Purchase,Mobile,0,1,1
Ariel Zamora,26,1ea9e910-66e1-48f2-9002-5c82353dc6ed,2025-08-23 02:48:42,767.24,37346.93,36579.69,13,Bill Payment,POS,0,0,0
Angela Anderson,49,df975234-093f-4c25-b6ec-00704c4c6028,2025-06-08 08:27:56,9958.32,38123.15,28164.83,2,Transfer,Web,1,0,1
Tonya Garcia,35,071e3ead-c6bb-49fd-99b2-10ef165ee940,2025-06-14 23:17:10,1305.27,17095.95,15790.68,19,Transfer,ATM,0,0,0
Mrs. Jennifer Baker MD,61,793cf155-353b-49bd-9b9c-655bf0852705,2025-10-16 20:51:08,639.78,47145.48,46505.7,10,ATM Withdrawal,Mobile,0,0,0
Haley Berry,24,71afd708-b9ae-434d-b642-2fe209db9e5d,2025-02-15 13:52:20,2215.47,32989.46,30773.99,13,Transfer,ATM,1,0,1
Raymond Mora,56,0e1ca2e2-0c66-4f9f-afbc-aa488854971b,2025-07-13 11:11:06,498.51,22336.61,21838.1,8,ATM Withdrawal,ATM,0,1,1
Monica Walker,29,421c9ab5-0027-43bd-adfe-afc801da11a3,2025-06-08 18:32:20,36.13,2461.96,2425.83,12,Transfer,POS,0,0,0
Shelby Terry,72,65c9eaf0-6de4-4aa5-bb51-1b9c1264c324,2025-05-07 07:05:16,5343.06,15502.02,10158.96,9,Online Purchase,Mobile,0,0,0
Alexander Cardenas,30,3c342e64-8acf-47c6-905c-63c309ef052f,2025-01-09 21:50:36,1261.77,20447.77,19186.0,16,Transfer,POS,0,0,0
Zachary Harris,72,cbb8e21d-7e17-4cb1-b471-da0aa8ddc6e1,2025-08-30 04:31:34,3373.01,24437.55,21064.54,18,Bill Payment,Web,0,0,0
Kathryn Wells,73,15367b40-7829-4495-a0b5-d8f5be4ad37a,2025-08-23 12:03:53,1419.77,14799.33,13379.56,5,Online Purchase,Web,0,0,0
Joseph Coleman,38,136fbd63-ca60-46be-858f-826dd272f057,2025-10-01 18:56:53,2732.59,43259.12,40526.53,17,Bill Payment,Web,0,0,0
Deanna Hopkins,48,4681f985-d9b4-400c-8691-deaa8d121da9,2025-10-14 03:54:26,2864.26,1379.14,-1485.12,2,Online Purchase,Mobile,0,0,0
Ryan Moore,74,cc7bf617-40a8-4a31-9c95-c6825666fd96,2025-10-17 19:00:46,1176.06,42259.58,41083.52,5,Online Purchase,Web,0,0,0
Juan Reeves,58,d681b543-a456-4a70-8dd8-4ecdae438665,2025-01-14 08:04:07,2165.4,28896.73,26731.33,10,Transfer,Web,0,1,1
Melissa Carey,64,a0dd8ea3-0878-489a-9600-47da1e65edba,2025-08-09 19:17:29,1300.28,30452.36,29152.08,11,Bill Payment,POS,0,0,0
Teresa Hart,34,07fe3d1d-d148-48e2-acef-0f687c4b51bb,2025-03-24 21:20:33,208.93,12626.34,12417.41,17,Transfer,Mobile,0,0,0
Mary Bell,71,d77a69e6-c0c6-4989-a3b2-c3fe1af739be,2025-06-25 12:15:47,246.89,36862.1,36615.21,1,Bill Payment,ATM,0,0,0
Katelyn Lester,41,46947fef-190f-43b4-b24c-f575dc7b9844,2025-03-04 20:47:11,3291.98,11131.49,7839.51,3,Bill Payment,Web,0,0,0
Timothy Spears,29,ff84664e-968e-4ebc-b2ff-a0a1f2e79e89,2025-10-05 02:39:15,705.05,25193.8,24488.75,8,Online Purchase,Web,0,0,0
Kim Mendoza,64,9d374058-b67d-4ccd-a541-7e00c375040e,2025-01-02 09:31:55,5349.47,49552.99,44203.52,15,Bill Payment,Web,0,0,0
Dr. Cynthia Ramos,66,bcccf072-5e08-42be-a544-790d9e5c0b65,2025-08-28 17:59:23,644.96,30783.34,30138.38,5,Online Purchase,Mobile,0,0,0
Mark Schmitt,34,e85d12f0-21a6-42f8-8a36-a86795b006b8,2025-01-04 06:37:26,826.39,40333.35,39506.96,13,ATM Withdrawal,Mobile,0,0,0
Toni Armstrong,63,141c63bf-f489-48de-a566-68ece478b59d,2025-02-27 21:57:54,1427.92,44268.11,42840.19,11,Transfer,Web,0,0,0
Connie Gonzalez,66,37b93d85-b935-418f-9b5c-985339d4331c,2025-07-02 14:24:33,580.01,44759.07,44179.06,9,Bill Payment,POS,0,0,0
William Martinez,58,be136ad8-7f7b-439a-ae16-dfeb6c7869a0,2025-03-12 18:17:06,248.21,35952.61,35704.4,11,ATM Withdrawal,Web,0,0,0
Marcus Cunningham,22,f93d7707-e0e5-4cab-b86e-41b659bf4842,2025-07-18 08:44:12,2607.34,24157.54,21550.2,5,ATM Withdrawal,POS,0,0,0
Megan Moody,72,47a5e062-6661-4209-80ff-e9d1357378d7,2025-06-28 20:31:01,3112.16,1797.33,-1314.83,13,ATM Withdrawal,ATM,0,0,0
Amanda Watson,65,739b53a7-7cdb-4892-8eab-dbbc57ee1936,2025-05-24 06:35:36,2846.25,48176.08,45329.83,3,ATM Withdrawal,ATM,0,1,1
Steven Rice,32,d72258b7-6024-41c6-a779-d9f0a6102f68,2025-06-02 11:05:58,7309.34,13396.86,6087.52,10,Transfer,Web,0,0,0
Christian Ward,37,e5fcb6d8-c61d-4179-b779-c552d741cda6,2025-02-26 13:25:23,434.03,28867.78,28433.75,11,Transfer,POS,0,0,0
Brittany Bryant,29,1ad1a61f-1d3e-419b-9945-24356f99ec61,2025-10-17 00:02:45,10815.93,6458.73,-4357.2,16,Transfer,Mobile,1,0,1
Anthony Henderson,46,493d5a6f-e529-4ad3-ad1f-38c81754551c,2025-01-30 21:20:04,2262.71,13169.61,10906.9,9,Bill Payment,POS,1,0,1
Ryan Campbell,52,18321c1f-5f0a-48ae-a6b3-a1fe6900cc79,2025-08-24 08:01:45,121.26,48546.6,48425.34,9,Online Purchase,Web,0,0,0
Dennis White,40,e3fcf826-accc-48a1-bc4e-0f7c2fdd5872,2025-01-23 20:14:53,921.93,14691.85,13769.92,15,Bill Payment,POS,0,0,0
Maria Peters,57,c7c7af51-9f75-4dbc-8a52-e8af772e8fd9,2025-05-24 08:43:18,1539.32,18602.13,17062.81,15,ATM Withdrawal,Mobile,0,0,0
Lee Shaw,66,a762a87d-4205-43b2-9358-a37167f81930,2025-07-27 01:11:44,92.67,6572.94,6480.27,12,Transfer,ATM,1,0,1
Zachary Smith DDS,23,79b51215-38fe-473a-ad66-44d83c43aa3d,2025-02-14 04:32:19,3449.78,22586.46,19136.68,2,Transfer,POS,0,0,0
Susan Chapman,74,fc0170d3-73ac-4b01-85b5-37a11af8cec5,2025-06-24 10:11:25,944.23,1094.25,150.02,11,ATM Withdrawal,POS,0,0,0
Mary Hopkins,74,12ec6525-c405-4d83-9227-e5b305bc68ba,2025-05-12 07:16:35,84.15,32003.8,31919.65,5,Transfer,Web,0,0,0
Christopher Duncan,35,19b57f39-cf95-459b-82d0-faf6874a6fd8,2025-08-28 15:07:47,7667.66,27690.76,20023.1,16,Online Purchase,ATM,0,0,0
Ashley Miles,72,af15117c-5d91-4742-904e-47ec7ae2f3de,2025-09-28 08:11:15,1288.76,30429.75,29140.99,18,ATM Withdrawal,POS,0,0,0
Jeffrey Gomez,20,4a7ae243-91ce-4cca-a697-ff96c73ce9e4,2025-02-18 11:51:51,4240.55,2450.54,-1790.01,8,Bill Payment,Web,0,0,0
Kelly Hudson,68,6fa032c5-d618-4b0c-ad34-585e4408799f,2025-02-21 18:03:26,130.92,26461.58,26330.66,16,Online Purchase,POS,0,1,1
Beth Williams,32,19e30153-1f0f-4419-952c-918a977e836c,2025-05-30 08:57:24,5632.99,5167.84,-465.15,5,Transfer,POS,0,0,0
Brent Sandoval,68,111ad04f-4eff-4aec-92e6-67b23633b776,2025-01-15 23:38:21,3239.04,3014.25,-224.79,16,Online Purchase,Mobile,0,0,0
Charles Everett,73,d90405c7-14b8-40d4-bf59-2e117be63c30,2025-03-10 05:45:36,654.93,4359.26,3704.33,2,Bill Payment,ATM,0,1,1
Cheryl Sanchez,18,522f910a-1971-44bc-82d2-388d25447819,2025-05-01 20:01:19,741.98,5625.63,4883.65,1,Bill Payment,Web,0,0,0
Ruth Perez,26,3372eaf1-24cf-49f7-bbc2-d5f86448aa39,2025-08-29 13:28:45,1990.03,2282.24,292.21,10,Bill Payment,Mobile,0,0,0
Lauren Mccoy,52,fdc43946-599f-48e0-b70c-89fa48a0caf7,2025-06-27 05:54:14,853.33,21352.97,20499.64,2,Online Purchase,POS,0,0,0
Crystal Carter,36,90abf069-3a26-4bc3-92d6-fe17e0294662,2025-10-01 12:45:57,28.36,47692.77,47664.41,19,Transfer,POS,0,1,1
James Weeks,37,ff623d45-c5a3-428b-b76d-d481ecd6e619,2025-03-07 23:18:01,46.77,42559.12,42512.35,8,Transfer,Web,0,0,0
Sean Deleon,67,780f1bf6-591c-477d-bb67-c9044cc3fd48,2025-08-29 15:27:50,1174.03,5454.28,4280.25,11,Bill Payment,POS,0,0,0
Michael Ward,18,ca0dca17-3dc3-45b7-abd8-3c1a21021cf3,2025-01-04 01:24:53,1424.73,21927.01,20502.28,11,Bill Payment,Web,0,1,1
Randy Smith,34,363d1343-bbbc-4fdb-a593-f2b45b8087ff,2025-09-08 19:49:35,42.39,19741.59,19699.2,4,Online Purchase,POS,0,0,0
Samantha Donaldson,32,97d7efd3-a31c-4788-a1cd-a03cc91f2bde,2025-04-29 19:16:14,1263.12,38592.79,37329.67,6,Bill Payment,Web,0,0,0
Joel Johnston,67,83c0d054-105d-46b9-9333-eaeb57115bb5,2025-07-26 05:53:25,1011.43,9339.15,8327.72,14,Bill Payment,ATM,0,0,0
Robert Williams,37,b9b35945-19a2-4948-a1ba-abb39c86252c,2025-08-29 00:46:06,1946.32,33544.77,31598.45,5,Bill Payment,Web,0,0,0
Benjamin Reed,48,41343a22-d988-4507-89f4-f637907404af,2025-07-22 12:33:26,2845.21,5409.84,2564.63,12,Transfer,ATM,0,0,0
Brett Williams,22,7d0f82cb-01b2-4d63-b54a-789214453fa9,2025-09-15 09:00:25,3170.66,19248.63,16077.97,6,ATM Withdrawal,ATM,0,0,0
Michael Reynolds,56,6bbaf212-05d7-4242-a059-a35fe5eee20d,2025-09-03 12:49:35,576.61,8186.63,7610.02,6,ATM Withdrawal,Mobile,0,0,0
Samantha Jones,58,ed2775d5-849b-4112-b073-fe2e5b9cad96,2025-01-05 21:13:13,137.63,31279.8,31142.17,17,Bill Payment,POS,0,0,0
Jennifer Lane,60,7a04a870-ad66-47fe-b7d5-1e674da43964,2025-08-10 09:43:12,361.58,2438.62,2077.04,3,Transfer,Web,0,1,1
Michael Yates,31,890b9807-b198-4e43-9b80-f300d76d5d55,2025-06-23 19:22:22,1495.12,27522.25,26027.13,8,Bill Payment,Web,1,0,1
Melissa Costa,26,b48d63b8-d0c0-43bb-ad5a-4ad6c52d7033,2025-08-05 02:18:39,3033.52,18017.15,14983.63,3,Bill Payment,POS,0,0,0
Audrey Robinson,49,698e951c-ad60-4338-bd30-82aec1146a2d,2025-08-05 21:39:06,1285.92,18533.58,17247.66,4,Online Purchase,Mobile,0,0,0
Matthew White,28,721f42c9-3269-4df6-936e-4ca36140effd,2025-03-04 09:48:28,958.9,16018.65,15059.75,13,Transfer,POS,0,0,0
Phillip Woods,39,ab2a6f42-0a7a-4aa4-8ac5-cc0a89590940,2025-03-10 08:37:40,1190.35,9969.01,8778.66,6,Online Purchase,ATM,0,0,0
Robert Powers,44,340c8d5e-9c25-4e13-aacd-5c94f69f31e2,2025-03-17 05:45:25,7942.37,4770.82,-3171.55,7,Online Purchase,ATM,0,0,0
Michael Jenkins,56,aab9317d-bf74-431b-8d86-70b686be3cc0,2025-08-25 15:03:10,405.85,38835.93,38430.08,12,Online Purchase,ATM,0,0,0
Marissa Blevins,28,078b6a79-7d7c-48b1-afeb-30b599190bcb,2025-10-06 02:13:55,1198.05,10072.3,8874.25,12,ATM Withdrawal,Mobile,0,0,0
Gerald Baxter,64,d7946665-39fc-4d85-9e57-fac67cc566ad,2025-10-04 13:36:54,830.99,29236.82,28405.83,9,Bill Payment,POS,0,0,0
Daniel Nguyen,61,b8951436-21ac-476d-8255-7734f0274711,2025-04-13 00:17:16,140.97,49991.62,49850.65,16,Transfer,Web,0,1,1
Kristy Montes,69,c166a076-b929-4787-a9c7-5031c30d0c51,2025-05-27 01:00:26,204.46,35607.46,35403.0,11,Bill Payment,Web,0,0,0
Charles Blackburn,42,4392e3dd-f4a7-4c6d-9ae1-9b3662437a01,2025-02-26 12:02:07,3360.31,15675.66,12315.35,9,Transfer,ATM,0,0,0
Jennifer Lane,36,bb3daaaa-cc84-444d-a394-bf7080974bdd,2025-04-20 06:06:20,542.62,26478.87,25936.25,4,Bill Payment,POS,1,0,1
Anthony Hopkins,48,8a80cb6f-c2a8-442c-a59f-5b3f5838e446,2025-06-28 14:01:58,4171.08,27823.73,23652.65,6,Online Purchase,Web,0,0,0
Melissa Mercer,66,0405565b-611a-40f2-abc3-1feeeb14d49b,2025-09-01 02:49:15,810.88,35892.82,35081.94,18,Bill Payment,Mobile,0,0,0
Mr. Nicholas Fletcher,38,a505abf1-3069-46a7-8635-0837f7b22127,2025-05-18 07:22:14,442.25,39624.78,39182.53,11,Online Purchase,ATM,0,0,0
Christopher Herrera,18,9c27dd57-9673-4d29-8005-4f7e244bc53c,2025-01-07 15:20:13,163.84,49667.3,49503.46,16,Transfer,ATM,0,0,0
Kevin Robbins,21,4e5e4d8b-c2c2-49c2-9ff0-4bcfe9b7b942,2025-08-01 02:21:19,971.37,6581.09,5609.72,14,Bill Payment,POS,0,0,0
Jo Suarez,46,8f9c832d-ab0d-4446-8e89-e1995d5eaaf7,2025-09-15 22:53:47,1981.62,31263.79,29282.17,15,Online Purchase,ATM,0,1,1
Danielle Hicks,54,e3879651-6df5-4c01-8e46-aa8e3c283e6c,2025-06-18 12:36:01,4277.15,28720.56,24443.41,14,ATM Withdrawal,Web,0,0,0
Erika Lane,35,9f8ee8fc-dc26-4e0f-a33e-a325b8383781,2025-08-20 16:57:16,1706.15,27065.0,25358.85,1,Online Purchase,Mobile,0,1,1
Samantha Wilson,43,9d412ee1-8a28-4f89-8378-ddae62fd401f,2025-05-17 04:01:08,1135.91,24174.72,23038.81,17,Transfer,ATM,0,0,0
Nathan Miller,63,913b57a7-d2e2-49f1-a2a4-961bbaf13601,2025-05-19 21:08:25,5680.28,9127.73,3447.45,7,Online Purchase,Mobile,0,0,0
Melanie Grimes,44,33367e49-c7f9-4eb9-ae18-81857d7b4463,2025-01-16 08:25:24,3946.57,38214.51,34267.94,10,Online Purchase,ATM,1,1,1
Kelly Long,56,338ee1ce-ec17-487b-bd02-ab01224e2028,2025-10-14 14:14:22,266.42,31704.87,31438.45,14,Bill Payment,POS,0,0,0
Mary Keller,71,4bdfca35-4f95-41b6-aae6-f7c3c48c42ba,2025-08-08 16:59:40,2389.76,39310.4,36920.64,7,ATM Withdrawal,ATM,0,0,0
Ann Wu,48,9c2e33f2-d9fe-4e7e-a860-9c9e3ccb9e03,2025-07-09 01:05:03,1017.84,10556.53,9538.69,2,Bill Payment,Web,0,0,0
Kelsey Leonard,70,17279f8d-914a-454a-a561-f6f1f1ef6485,2025-03-09 17:43:16,10073.02,34017.62,23944.6,13,Bill Payment,Mobile,0,0,1
Greg Morgan,33,3a33a93d-cb39-406e-9fba-4dc7c2c2c6cd,2025-08-26 12:05:39,1096.0,10976.52,9880.52,13,ATM Withdrawal,POS,0,0,0
Angela Thomas,56,01d2d02b-965c-4514-9ce5-5111c1af1f89,2025-08-24 16:54:15,80.36,15392.91,15312.55,14,ATM Withdrawal,Web,0,0,0
Nicole Durham,66,5a25ecef-2863-4a06-94fa-a1ba4ca9712c,2025-10-09 08:49:42,5145.59,38509.48,33363.89,14,Online Purchase,ATM,0,0,0
Michael Webster,43,80155a4c-8453-4bc0-9a76-6c19e9147fed,2025-09-20 19:47:18,406.69,29656.86,29250.17,6,ATM Withdrawal,ATM,0,1,1
Patrick Webb,30,fa6a4d2c-4432-4766-ba44-1eff19910836,2025-08-10 14:17:15,3768.12,43643.5,39875.38,13,ATM Withdrawal,POS,0,0,0
Mark Kaiser,64,a30a2691-5ce0-44dc-83ae-48ae20f30053,2025-02-05 10:50:28,3198.35,45485.8,42287.45,7,Transfer,Mobile,0,0,0
Marvin Morris,60,b6a1771b-7a0e-45a7-89ce-4742e0956b4f,2025-01-23 23:32:13,2924.04,11087.56,8163.52,7,ATM Withdrawal,ATM,0,0,0
Charles Williams,39,63c11f83-62c6-474b-bc83-94d6e9e7e45d,2025-03-23 00:41:33,288.09,42239.02,41950.93,7,Online Purchase,Mobile,0,0,0
John Turner,37,a65ab219-b881-470e-8576-102a84293236,2025-07-10 14:09:44,4450.62,47113.99,42663.37,14,ATM Withdrawal,ATM,0,0,0
Sheila Snyder,45,b80b686f-f80b-439b-bc01-2054b6ae2451,2025-01-11 17:53:53,471.53,26866.59,26395.06,10,ATM Withdrawal,Web,0,0,0
Christopher Cooper,70,5a6b3950-f8a3-4760-a821-debd26526965,2025-07-14 04:18:30,526.04,13952.97,13426.93,3,Online Purchase,ATM,0,1,1
Victoria Whitaker,57,2d76ed7f-c56c-4d26-81c4-b0ed856e0788,2025-10-08 16:53:43,219.84,6315.27,6095.43,15,Transfer,POS,0,0,0
Diane Thompson,62,ffa9d6ef-4dcd-4519-b429-5f0d9a5ab192,2025-08-14 06:43:39,4906.57,14746.9,9840.33,15,ATM Withdrawal,POS,0,0,0
Jennifer Johnson,23,c5a3eeed-b07c-45e5-94e9-f5709f89a6d0,2025-08-05 15:59:03,1058.4,38135.88,37077.48,15,Online Purchase,Web,0,0,0
Kimberly Oconnor,51,13a65976-e0b6-4146-b27c-1975db88d6b6,2025-01-17 20:58:46,2298.38,21928.19,19629.81,16,Bill Payment,Mobile,0,0,0
Michael Johnson,40,9e82bc9b-a4f3-43c9-8a2c-7fe2a1fb01a6,2025-03-06 17:45:12,2128.17,49814.86,47686.69,8,Online Purchase,Web,0,0,0
David Cannon,24,7fd6365a-38e5-46f2-8e8c-411bb81cb5d9,2025-01-10 10:42:43,240.19,29202.46,28962.27,9,ATM Withdrawal,Mobile,0,1,1
Eric Johnson,56,dc5641b4-7fac-4e38-b16c-fe0dd92e52e3,2025-05-09 16:05:32,2236.97,42500.38,40263.41,10,ATM Withdrawal,Web,0,0,0
William Mcgrath,51,c89635eb-3c0d-439c-8836-89b023070d53,2025-04-10 10:23:50,4451.17,16944.95,12493.78,16,Transfer,POS,1,0,1
Jeffrey Rivera,32,23aa1dfc-1a28-4d0c-8680-82fadf6d8959,2025-05-29 20:17:53,1186.03,9958.19,8772.16,12,ATM Withdrawal,ATM,0,0,0
Matthew Best,21,e0cb6f0b-7477-4400-8374-98da410812bc,2025-07-11 03:06:15,762.53,18151.54,17389.01,5,Bill Payment,ATM,1,0,1
Kathleen Price,71,34d41f35-2797-4363-8999-dd35e2198be0,2025-03-10 02:14:55,1843.19,18554.53,16711.34,17,Bill Payment,ATM,0,0,0
Bailey Lang,57,e3a7c7ed-5133-4570-af21-313f9e907b5b,2025-02-28 05:00:52,515.68,16379.85,15864.17,12,Transfer,Web,0,0,0
Donald Flores,47,51f0d76d-a0a2-4072-bb98-0deb205e5a1b,2025-03-25 12:59:36,413.09,9301.5,8888.41,2,ATM Withdrawal,POS,1,0,1
Amy Ramirez,41,8536bc1c-2e60-49d9-82b7-3b2fc9b81419,2025-07-11 10:08:10,544.11,32700.01,32155.9,4,Online Purchase,ATM,0,0,0
Lisa Wright,55,1be39ffc-8be4-40ac-b467-d7b68b842b06,2025-03-23 02:25:52,10278.97,43422.51,33143.54,11,Online Purchase,Web,0,0,1
Richard Camacho,20,20e2afbb-0665-4ed6-99ff-f11059bec95d,2025-05-19 21:58:08,1694.64,47654.1,45959.46,10,ATM Withdrawal,ATM,0,0,0
Jeffrey Green,51,1d1dab83-801f-4070-a030-a3e34bed9f49,2025-03-12 09:17:59,3212.02,46689.04,43477.02,4,Bill Payment,Mobile,0,0,0
Ronald Moore,48,2fb1e720-943f-4d02-b1f3-ff6e3ac18df2,2025-04-23 19:37:26,5784.98,37780.76,31995.78,19,ATM Withdrawal,POS,0,1,1
Joel Brown,73,5f994913-f94f-4803-be34-0fe63172ed4a,2025-03-26 09:15:28,844.86,18272.69,17427.83,1,Bill Payment,Web,1,0,1
Richard Welch,54,8599029e-8a95-486c-a399-e297e8ee0b5f,2025-06-22 00:19:58,1361.9,26184.98,24823.08,14,Online Purchase,ATM,0,1,1
Kristina Copeland,64,76351baf-ed80-4816-829c-899d87329d26,2025-06-04 12:48:15,1282.11,20094.29,18812.18,17,Transfer,Mobile,0,0,0
Aaron Green,24,dcce2200-d88d-4256-bcc9-3facf9646b64,2025-03-21 22:03:26,661.23,47001.89,46340.66,15,Online Purchase,POS,0,0,0
Randy Carter,47,103946c2-9788-415e-88de-774cf61dc243,2025-08-25 04:40:22,1153.65,41804.38,40650.73,3,ATM Withdrawal,POS,0,0,0
David Stark,35,3054db24-cdbc-471d-a9bb-0d00f1a332e7,2025-02-27 03:20:23,467.21,13802.81,13335.6,18,Online Purchase,POS,1,0,1
Taylor Fernandez,40,1f5f8a10-2d7d-4c17-a042-f245418ac23e,2025-03-23 14:11:05,1504.47,30362.72,28858.25,5,Online Purchase,POS,0,0,0
Eric Bryant,38,12420556-238e-464e-a645-7b361282c144,2025-09-26 23:25:54,3334.65,13761.11,10426.46,13,Transfer,Web,1,0,1
Samantha Gentry,74,a4a37050-c5da-4e32-b51c-b09198be281b,2025-09-12 19:14:17,1286.61,7731.77,6445.16,19,Online Purchase,POS,1,0,1
James Edwards,52,04162e6d-06cc-40a0-ad0d-8582f12d360c,2025-10-20 01:48:22,1547.52,15647.79,14100.27,2,Transfer,Mobile,0,0,0
Rebecca Beasley,48,bf8c6e34-71c6-45a9-8450-a28fd20a629b,2025-10-18 21:18:51,1462.92,37678.06,36215.14,8,Online Purchase,POS,1,1,1
Patrick Blevins,39,c1365103-229e-4890-b58d-22e95b44d180,2025-02-04 22:06:23,3495.59,41674.7,38179.11,14,Bill Payment,POS,0,1,1
Vanessa Ramirez,58,2fb10acd-3b0e-42c7-bb15-4a2ded21538e,2025-05-07 22:16:47,18.17,46351.37,46333.2,9,Transfer,Mobile,0,0,0
Claire Ellis,35,2112bd7a-d855-47ad-ba6d-ace1cec69d31,2025-10-07 01:35:33,2661.91,2495.62,-166.29,18,ATM Withdrawal,Mobile,0,0,0
Brittany Chen,46,51e0f4e1-4027-4471-8eea-8e58743d5879,2025-10-11 23:24:39,827.56,32602.05,31774.49,12,Transfer,Web,0,1,1
Eric Jefferson,34,a35c21a2-5a50-467f-9409-e85807af3b06,2025-05-20 01:15:01,110.99,15367.6,15256.61,16,Bill Payment,POS,0,0,0
Joseph Bowers,25,4c4a0423-e330-42df-8063-e992384a18a9,2025-05-14 17:43:51,6617.14,1166.61,-5450.53,19,Transfer,POS,0,0,0
Brian Soto,65,c9217606-43ba-4dac-ac35-35bf9cb60612,2025-08-03 08:54:17,996.52,42492.94,41496.42,3,ATM Withdrawal,POS,0,0,0
Robert Gonzales,31,026247ab-1cdd-45d7-9567-e90c6690cfe6,2025-06-03 22:20:41,1808.65,18796.94,16988.29,7,ATM Withdrawal,Mobile,0,0,0
Timothy Jackson,19,099e65ad-2ab6-4b77-a414-033478402373,2025-09-13 02:04:07,3880.86,14518.25,10637.39,19,Bill Payment,POS,0,0,0
Bradley Bishop,26,b3c163d0-3cc9-4c9d-b173-764b1cfeed8a,2025-04-25 09:35:07,1938.06,19223.96,17285.9,6,Bill Payment,Web,0,0,0
Laura Cunningham,21,6211a542-7ed7-4726-93bf-8664d47d9abf,2025-02-17 06:07:26,1116.96,8540.5,7423.54,17,Transfer,ATM,0,0,0
Suzanne Roman,39,67cb2c80-16a1-42f2-8cda-d53ff217755b,2025-08-13 07:25:46,6461.16,23502.67,17041.51,8,Transfer,POS,0,0,0
Patrick Benjamin,49,c8fe44bd-ffee-4412-880b-1b6d273151a3,2025-05-06 01:47:28,113.58,6466.65,6353.07,6,ATM Withdrawal,ATM,1,0,1
Melissa Brewer,31,067aafb1-8ee2-44a4-924e-f2a767449bf8,2025-04-29 04:25:44,400.58,10128.5,9727.92,8,Online Purchase,Web,0,0,0
Lauren Carroll,46,da31a858-11b3-44ab-a579-6ab76d4a3984,2025-07-11 21:09:31,2976.2,33494.8,30518.6,16,ATM Withdrawal,Web,0,0,0
James Torres,50,a9f346e7-26a9-4b30-b1e9-be3a7fa0fad5,2025-05-27 23:23:55,2062.34,26231.18,24168.84,19,Bill Payment,ATM,0,0,0
Danielle Beck,64,3fa4fd6e-e7dc-420a-97c6-0cdd5e269e95,2025-03-25 01:58:38,2893.07,47277.57,44384.5,7,Transfer,Mobile,0,0,0
Sergio Snyder,53,de6c4829-ed49-4f41-8f7c-4f436c3295c7,2025-03-20 16:50:20,7.64,26472.15,26464.51,18,Bill Payment,ATM,0,0,0
Brian Phillips,62,de132717-59eb-4b77-965a-c352dbfe38fa,2025-04-02 14:52:51,297.19,25679.71,25382.52,16,Transfer,ATM,0,0,0
David Hopkins,50,08201e30-5232-46df-832c-e3cd660d3047,2025-06-09 01:03:22,360.99,8698.04,8337.05,7,Transfer,Web,0,0,0
